,apr,15y_10d,15y_12d,15y_15d,15y_18d,15y_20d,30y_10d,30y_12d,30y_15d,30y_18d,30y_20d
0,0.0,0.005,0.004888888888888889,0.004722222222222222,0.004555555555555556,0.0044444444444444444,0.0025,0.0024444444444444444,0.002361111111111111,0.002277777777777778,0.0022222222222222222
1,0.0001,0.005003771770767861,0.004892576842528576,0.004725784450169647,0.0045589920578107184,0.0044477971295714324,0.0025037622916277064,0.0024481231295915354,0.0023646643865372786,0.0022812056434830218,0.0022255664814468503
2,0.0002,0.0050075454164862955,0.004896266629453267,0.004729348448903724,0.004562430268354181,0.004451151481321152,0.0025075283331920674,0.002451805481343355,0.002368221203570286,0.002284636925797217,0.0022289140739485047
3,0.00030000000000000003,0.005011320937142906,0.004899958249650842,0.004732914218412745,0.004565870187174648,0.004454507499682583,0.0025112981246419018,0.00245549149964986,0.002371781562161796,0.002288071624673733,0.0022322649996816906
4,0.0004,0.005015098332611906,0.004903651702998308,0.004736481758577911,0.004569311814157515,0.004457865184543917,0.0025150716658634887,0.002459181184399856,0.0023753454622044063,0.0022915097400089566,0.0022356192585453235
5,0.0005,0.005018877602926918,0.004907346989528542,0.004740051069430978,0.004572755149333415,0.004461224535935039,0.002518848956816286,0.0024628745355537024,0.0023789129036598257,0.00229495127176595,0.002238976850503366
6,0.0006000000000000001,0.005022658748058554,0.004911044109212808,0.00474362215094419,0.0045762001926755716,0.004464585553829826,0.002522629997421994,0.002466571553034839,0.0023824838864541058,0.002298396219873373,0.002242337775486217
7,0.0007,0.005026441767996646,0.004914743062041164,0.004747195003107943,0.004579646944174722,0.004467948238219241,0.0025264147876056277,0.002470272236769947,0.002386058410516426,0.0023018445842629054,0.002245702033427225
8,0.0008,0.005030226662671524,0.0049184438479454905,0.00475076962585644,0.00458309540376739,0.0044713125890413555,0.0025302033272560187,0.0024739765866503296,0.0023896364757417955,0.0023052963648332618,0.0022490696242275722
9,0.0009000000000000001,0.005034013432075032,0.004922146466917809,0.004754346019181975,0.0045865455714461404,0.004474678606288918,0.0025339956162865225,0.002477684602591266,0.002393218082048382,0.002308751561505498,0.002252440547810242
10,0.001,0.0050378020761762754,0.0049258509189279145,0.004757924183055371,0.004589997447182829,0.004478046289934467,0.0025377916545927543,0.0024813962844906935,0.0023968032293376013,0.00231221017418451,0.0022558148040824487
11,0.0011,0.0050415925949556855,0.00492955720395667,0.004761504117458147,0.004593451030959625,0.00448141563996061,0.002541591442069714,0.0024851116322459426,0.002400391917510285,0.0023156722027746286,0.0022591923929508573
12,0.0012000000000000001,0.005045384988355661,0.004933265321947758,0.004765085822335902,0.004596906322724048,0.004484786656316144,0.002545394978587003,0.002488830645729514,0.0024039841464432803,0.0023191376471570473,0.002262573314299558
13,0.0013000000000000002,0.005049179256356192,0.00493697527288161,0.0047686692976697375,0.004600363322457864,0.004488159338983283,0.0025492022640267596,0.002492553324826165,0.002407579916025273,0.002322606507224381,0.0022659575680237867
14,0.0014,0.005052975398923254,0.00494068705672496,0.0047722545434275175,0.004603822030130076,0.004491533687931782,0.00255301329825776,0.002496279669407587,0.0024111792261323284,0.00232607878285707,0.002269345154006898
15,0.0015,0.005056773416030847,0.004944400673452383,0.004775841559584688,0.0046072824457169936,0.00449490970313853,0.002556828081146463,0.002500009679343208,0.0024147820766383258,0.002329554473933444,0.002272736072130189
16,0.0016,0.005060573307624891,0.004948116123011005,0.004779430346090175,0.004610744569169346,0.00449828738455546,0.002560646612539024,0.0025037433544826014,0.002418388467397967,0.0023330335803133334,0.0022761303222569103
17,0.0017000000000000001,0.005064375073678366,0.004951833405374402,0.004783020902918457,0.004614208400462511,0.004501666732158548,0.0025644688922887688,0.0025074806946823514,0.002421998398272726,0.0023365161018631003,0.0022795279042566834
18,0.0018000000000000002,0.005068178714153924,0.004955552520506058,0.00478661323003426,0.004617673939562463,0.004505047745914598,0.002568294920237526,0.002511221699787803,0.0024256118691132187,0.0023400020384386345,0.002282928817988912
